CustomerID,Name,Email,Phone,Age,Income,Registration_Date,Status
CUST_004132,Sarah Smith,user4131@example.com,3065208394,35,69488.56352470824,10/09/2023,active
CUST_004133,John Jones,user4132@example.com,2258673233,47,82185.8284867302,2023-04-09,INACTIVE
CUST_004134,,user4133@example.com,475-806-8857,50,34600.62562464623,01/19/2021,Pending
CUST_004135,Lisa Johnson,user4134@example.com,555-448-7236,33,58211.24236594838,11/15/2021,suspended
CUST_004136,David Garcia,user4135@example.com,(929) 733-3829,30,66276.33118773009,2022-05-11,Active
CUST_004137,Mike Smith,user4136@example.com,148-233-4029,34,63845.6327666062,30-09-2021,suspended
CUST_004138,Chris Jones,user4137@example.com,2323368374,39,37694.014497302975,2021-03-31,suspended
CUST_004139,Chris Jones,user4138@example.com,(494) 418-4735,45,20000.0,2021-12-06,active
CUST_004140,,invalid_email_4139,2978536826,35,61939.20593768962,20-10-2021,Pending
CUST_004141,Jane Williams,user4140@example.com,(737) 735-8399,42,51950.00643380161,10/01/2023,suspended
CUST_004142,Mike Jones,user4141@example.com,(167) 170-6189,54,43666.58814077119,"July 07, 2022",Active
CUST_004143,Jane Smith,user4142@example.com,7282658240,39,70278.90727430933,11/23/2022,Pending
CUST_004144,Chris Miller,user4143@example.com,7307974478,38,54101.60923691134,2021-08-21,suspended
CUST_004145,Lisa Miller,user4144@example.com,(582) 539-5205,18,28616.098944644014,"August 12, 2021",active
CUST_004146,Lisa Smith,user4145@example.com,,18,20000.0,07-05-2022,Pending
CUST_004147,Sarah Garcia,user4146@example.com,8159072910,39,32420.73469733669,25-04-2020,INACTIVE
CUST_004148,Sarah Johnson,user4147@example.com,8779545023,33,102860.24589533574,06/08/2022,suspended
CUST_004149,,user4148@example.com,,28,69455.53547865545,11/18/2022,suspended
CUST_004150,Lisa Brown,user4149@example.com,,37,58772.246839500236,12/09/2023,active
CUST_004151,Mike Brown,,+11317975299,34,51366.781456283905,04/15/2021,Pending
CUST_004152,Sarah Jones,user4151@example.com,,48,50052.14120105129,"April 25, 2022",INACTIVE
CUST_004153,Sarah Miller,user4152@example.com,290-763-1767,36,78343.9196671819,2023-01-03,INACTIVE
CUST_004154,David Garcia,,+19474967841,26,45188.08516193137,"January 27, 2023",Active
CUST_004155,Sarah Brown,,191-121-4280,46,66538.40821368585,03/12/2022,INACTIVE
CUST_004156,Mike Brown,user4155@example.com,(802) 748-3975,32,48031.44099416812,2023-11-18,active
CUST_004157,Mike Smith,user4156@example.com,(822) 897-9672,41,93803.13263670125,01/01/2022,INACTIVE
CUST_004158,,user4157@example.com,(287) 855-1133,29,69845.77015156607,"August 04, 2023",INACTIVE
CUST_004159,,invalid_email_4158,319-285-6038,27,79911.13629367252,"July 19, 2020",active
CUST_004160,Lisa Johnson,user4159@example.com,+16579871364,36,43311.804506235225,"June 24, 2022",active
CUST_004161,Emily Jones,user4160@example.com,519-712-8138,35,76162.72225134843,18-07-2022,Active
CUST_004162,Lisa Smith,invalid_email_4161,913-508-6152,40,48748.451492106185,"June 05, 2022",Active
CUST_004163,John Brown,user4162@example.com,4607103690,31,500000.0,2020-12-11,Active
CUST_004164,,,(341) 880-2194,18,87700.95341238916,28-01-2021,Active
CUST_004165,Emily Garcia,user4164@example.com,(889) 402-6611,29,34144.49886487162,"April 20, 2022",Active
CUST_004166,,user4165@example.com,3676952078,44,59064.95462610801,06-05-2020,INACTIVE
CUST_004167,Sarah Garcia,user4166@example.com,+18446215347,31,63760.10517037453,"July 13, 2021",Active
CUST_004168,,user4167@example.com,(223) 671-3590,32,65400.0876160162,"June 07, 2023",suspended
CUST_004169,Chris Garcia,user4168@example.com,758-830-5367,46,45984.31013813069,18-01-2023,active
CUST_004170,,user4169@example.com,+19173965561,26,96725.28201616163,2021-12-13,Pending
CUST_004171,Jane Jones,user4170@example.com,783-915-5949,18,29101.362293194794,12-04-2020,suspended
CUST_004172,John Smith,user4171@example.com,904-780-7472,33,84177.70777264939,"September 01, 2022",Pending
CUST_004173,Emily Johnson,user4172@example.com,(436) 182-5300,29,79301.31211183277,"November 06, 2020",Pending
CUST_004174,Lisa Williams,user4173@example.com,4765743301,23,93017.77579207369,30-09-2020,INACTIVE
CUST_004175,,user4174@example.com,+14888351908,32,23235.458025843596,"July 07, 2022",Pending
CUST_004176,David Jones,user4175@example.com,,40,37623.3702422058,2022-04-13,INACTIVE
CUST_004177,,invalid_email_4176,(693) 187-5420,34,84838.86118323282,"August 03, 2023",Active
CUST_004178,Chris Garcia,user4177@example.com,232-551-7606,38,20000.0,08/14/2023,Active
CUST_004179,Emily Johnson,invalid_email_4178,(218) 884-3167,56,22870.821979191725,"March 11, 2023",active
CUST_004180,,user4179@example.com,460-430-5324,30,45233.84426577017,2023-02-22,active
CUST_004181,Mike Williams,invalid_email_4180,7522506489,38,58839.87577244535,03/01/2023,Active
CUST_004182,Mike Jones,user4181@example.com,+15522761171,28,86844.5014729755,2023-01-19,Pending
CUST_004183,Lisa Williams,user4182@example.com,5517534567,24,51294.68170139284,"January 07, 2020",suspended
CUST_004184,Lisa Johnson,user4183@example.com,(792) 571-1432,27,42835.21703870921,"August 07, 2020",INACTIVE
CUST_004185,Jane Williams,invalid_email_4184,726-842-4503,29,61227.798753928546,"July 19, 2023",Active
CUST_004186,,user4185@example.com,+15042641833,39,64391.92966588802,09/09/2023,Active
CUST_004187,,user4186@example.com,3176762896,63,63824.79644340542,24-08-2020,INACTIVE
CUST_004188,Emily Smith,user4187@example.com,(901) 755-4117,26,51440.275840973096,21-03-2022,active
CUST_004189,Mike Brown,invalid_email_4188,(800) 677-2373,30,20000.0,"November 13, 2022",active
CUST_004190,David Garcia,user4189@example.com,+18404281215,34,36647.680217873356,2023-02-01,active
CUST_004191,Emily Brown,user4190@example.com,612-410-9719,39,83405.42170534925,11/17/2020,suspended
CUST_004192,David Williams,user4191@example.com,4711377409,38,58741.378759531995,05/19/2022,INACTIVE
CUST_004193,David Jones,user4192@example.com,+18011885343,50,48549.55761785887,"July 26, 2021",INACTIVE
CUST_004194,Emily Brown,user4193@example.com,+16144417476,18,77363.3709674795,04-08-2020,Active
CUST_004195,,user4194@example.com,(580) 823-7433,18,32397.667352621032,2023-09-10,suspended
CUST_004196,Lisa Miller,user4195@example.com,996-832-3902,29,50493.037325739846,06/15/2020,active
CUST_004197,Mike Jones,user4196@example.com,617-948-3017,48,57755.16810348075,03/20/2022,active
CUST_004198,Lisa Smith,user4197@example.com,4715196749,18,46172.44993410742,"June 12, 2020",suspended
CUST_004199,Sarah Johnson,user4198@example.com,979-374-8411,18,57015.256458031974,"June 29, 2022",Pending
CUST_004200,John Johnson,user4199@example.com,135-171-5850,41,51246.121371564695,"January 04, 2021",Active
CUST_004201,Mike Smith,user4200@example.com,317-349-9914,37,27013.1390442825,2020-01-11,Active
CUST_004202,,,3904411054,21,58629.55763758112,12/02/2022,suspended
CUST_004203,Mike Garcia,user4202@example.com,245-243-2202,23,28432.96416974265,"January 06, 2022",Active
CUST_004204,Lisa Brown,user4203@example.com,3091803099,23,58312.30250193444,22-02-2023,Active
CUST_004205,Jane Brown,,9977215014,36,82482.71648300218,"September 11, 2020",Active
CUST_004206,John Brown,user4205@example.com,6327324837,27,49379.536054478915,"February 02, 2020",INACTIVE
CUST_004207,Emily Garcia,user4206@example.com,(818) 255-4036,40,31570.337400580276,2020-05-07,INACTIVE
CUST_004208,Lisa Brown,,2688346058,18,52460.24373590039,15-06-2021,suspended
CUST_004209,Lisa Smith,user4208@example.com,5365178187,24,38360.57783842937,"January 18, 2020",INACTIVE
CUST_004210,Mike Smith,user4209@example.com,(937) 796-7616,21,66890.1800526294,2022-01-06,INACTIVE
CUST_004211,Emily Smith,user4210@example.com,+12626653697,31,52040.225049542925,"August 04, 2021",active
CUST_004212,Sarah Miller,user4211@example.com,5593961989,28,89195.26503329146,03-03-2023,INACTIVE
CUST_004213,,user4212@example.com,+17127798878,44,78259.79191354677,27-08-2022,Pending
CUST_004214,Mike Garcia,user4213@example.com,+18079725810,18,51938.389910371945,22-01-2022,INACTIVE
CUST_004215,David Jones,invalid_email_4214,7819496735,35,69312.18135946181,"January 01, 2021",Pending
CUST_004216,Sarah Jones,invalid_email_4215,244-192-4561,41,47135.271816743094,"November 25, 2023",INACTIVE
CUST_004217,John Jones,user4216@example.com,(293) 153-2936,57,55679.137703303364,"June 12, 2022",Active
CUST_004218,Mike Brown,user4217@example.com,+13588014252,29,47771.31607299375,2021-06-05,suspended
CUST_004219,Jane Johnson,user4218@example.com,+14985394647,38,70329.11919699417,02-11-2021,Pending
CUST_004220,Lisa Garcia,user4219@example.com,,18,83659.76553419157,2022-07-26,Pending
CUST_004221,Jane Williams,invalid_email_4220,436-545-5889,18,70972.96414382287,2023-05-02,active
CUST_004222,John Williams,user4221@example.com,,45,73438.73202570711,2023-06-18,INACTIVE
CUST_004223,Jane Brown,user4222@example.com,(374) 627-3875,34,73460.66874471458,27-07-2022,suspended
CUST_004224,Emily Jones,user4223@example.com,734-844-5265,49,66025.11844669419,2021-12-11,Active
CUST_004225,,user4224@example.com,(872) 814-9090,18,32214.27681579464,04-08-2022,suspended
CUST_004226,Emily Johnson,user4225@example.com,,41,89019.43038832999,10/01/2023,Pending
CUST_004227,John Smith,invalid_email_4226,(483) 427-4720,57,91088.21653396849,2022-12-06,suspended
CUST_004228,Lisa Miller,user4227@example.com,929-853-6314,40,50322.40793373263,2022-12-12,active
CUST_004229,,user4228@example.com,257-496-5671,38,47586.041695676366,2021-06-01,suspended
CUST_004230,David Jones,user4229@example.com,,35,67248.2330583075,26-01-2020,Pending
CUST_004231,John Williams,user4230@example.com,9353137419,18,66016.2567036701,03/29/2022,active
CUST_004232,John Garcia,invalid_email_4231,252-673-9239,51,50961.078624939626,09-10-2023,suspended
CUST_004233,Lisa Williams,user4232@example.com,+16903043454,27,29999.486888247917,20-06-2021,Active
CUST_004234,Mike Johnson,user4233@example.com,6176929657,41,61114.02381499554,03/30/2021,Active
CUST_004235,John Miller,user4234@example.com,(509) 747-6579,18,66028.7307635109,08/30/2023,active
CUST_004236,,user4235@example.com,3914194205,20,69516.42296077595,"June 26, 2020",active
CUST_004237,John Garcia,user4236@example.com,7763167967,52,61985.85544708415,17-09-2023,INACTIVE
CUST_004238,,user4237@example.com,+19888832566,30,49577.69703276181,01-07-2020,Pending
CUST_004239,,,3397688293,52,74880.04079012557,"June 25, 2020",suspended
CUST_004240,Chris Williams,user4239@example.com,(265) 608-5271,34,56316.969951318366,2022-04-22,Active
CUST_004241,Mike Johnson,user4240@example.com,1469956726,18,45701.53971270559,27-09-2022,Active
CUST_004242,Chris Smith,user4241@example.com,+17354001076,45,51386.93235908558,"March 12, 2023",Pending
CUST_004243,John Miller,user4242@example.com,+13327168255,27,20080.61935050036,2021-01-19,active
CUST_004244,Sarah Johnson,user4243@example.com,6249652365,43,51355.163516429224,09/14/2023,Active
CUST_004245,Chris Miller,user4244@example.com,620-478-2643,35,68768.73039749337,18-04-2022,Active
CUST_004246,Chris Williams,user4245@example.com,125-858-6878,18,61795.6604427846,"February 15, 2021",Pending
CUST_004247,Mike Smith,user4246@example.com,944-403-8325,36,85413.28345962372,2021-01-14,Pending
CUST_004248,David Brown,user4247@example.com,+14152076034,61,49740.50171968591,"July 31, 2023",INACTIVE
CUST_004249,Chris Garcia,invalid_email_4248,+13661069392,40,64746.26326106632,16-02-2022,Active
CUST_004250,,user4249@example.com,6908776722,34,70854.80352611544,04/17/2020,Active
CUST_004251,Mike Williams,user4250@example.com,(510) 724-3631,47,101857.14016574816,05/23/2023,INACTIVE
CUST_004252,,invalid_email_4251,7613048472,37,57895.30982235281,"October 26, 2020",active
CUST_004253,Emily Jones,user4252@example.com,507-667-9577,37,34116.25642271953,11/18/2023,suspended
CUST_004254,,user4253@example.com,+14158158826,21,71958.57506710564,22-06-2022,Pending
CUST_004255,Lisa Brown,user4254@example.com,+13351116076,37,92314.54711936913,15-05-2020,active
CUST_004256,Lisa Williams,user4255@example.com,7102025993,47,48549.02579546757,2020-10-27,active
CUST_004257,Chris Smith,user4256@example.com,770-929-4046,24,71821.63077212832,05-06-2021,Active
CUST_004258,Chris Miller,user4257@example.com,489-602-8482,52,79574.5611045784,"August 10, 2021",Pending
CUST_004259,,user4258@example.com,444-347-8284,33,75341.31087940307,2022-12-03,suspended
CUST_004260,Mike Brown,user4259@example.com,852-484-8221,24,57511.17044947156,"May 21, 2022",active
CUST_004261,,user4260@example.com,3108008262,46,41030.52483573707,28-10-2023,Pending
CUST_004262,John Jones,user4261@example.com,3425062115,31,53374.409039728285,12/17/2021,Active
CUST_004263,Emily Brown,user4262@example.com,514-924-9485,44,64172.00907755262,"March 21, 2020",Active
CUST_004264,Sarah Garcia,user4263@example.com,480-999-3265,31,73164.45048183459,2020-12-31,active
CUST_004265,Mike Brown,user4264@example.com,,34,61678.90095998078,"July 08, 2022",active
CUST_004266,Jane Williams,user4265@example.com,540-634-9092,40,47401.84066918846,06-06-2022,Active
CUST_004267,Lisa Brown,user4266@example.com,(267) 422-7664,38,66107.59312299537,2020-10-02,INACTIVE
CUST_004268,Jane Miller,user4267@example.com,857-308-3839,18,72201.7013548564,2022-07-02,Active
CUST_004269,Lisa Williams,user4268@example.com,2259722341,21,62592.20112828961,2020-01-24,Pending
CUST_004270,Mike Johnson,user4269@example.com,(923) 670-9575,46,38276.2577092335,11-07-2020,INACTIVE
CUST_004271,David Miller,user4270@example.com,903-374-2107,33,51371.8793056562,03-08-2022,Pending
CUST_004272,Sarah Jones,user4271@example.com,,28,73956.41552824933,"July 11, 2022",Active
CUST_004273,Chris Williams,user4272@example.com,8592321744,18,27339.643825110525,2020-11-28,INACTIVE
CUST_004274,John Jones,user4273@example.com,931-412-8658,22,20000.0,2022-11-02,Active
CUST_004275,Jane Smith,user4274@example.com,+11954208783,18,85161.65700288041,2022-12-19,suspended
CUST_004276,Jane Jones,invalid_email_4275,(702) 990-5490,33,65228.305100437596,"August 04, 2023",active
CUST_004277,Chris Brown,user4276@example.com,6121574049,200,67134.60005040214,"May 03, 2021",INACTIVE
CUST_004278,,user4277@example.com,(429) 922-9831,23,33463.66052745888,03/17/2020,Pending
CUST_004279,David Williams,user4278@example.com,8985891143,34,69750.56126933076,"January 14, 2020",Pending
CUST_004280,,user4279@example.com,+11446983956,39,60504.97375136729,"September 13, 2020",INACTIVE
CUST_004281,Jane Miller,,905-471-8350,60,23313.448443032055,"February 08, 2023",Active
CUST_004282,John Smith,invalid_email_4281,(519) 810-5720,18,83485.66828547715,12-04-2020,active
CUST_004283,Lisa Johnson,,+12827936072,48,58173.66647237458,2021-07-14,Pending
CUST_004284,Mike Miller,user4283@example.com,,46,47078.320678414624,"May 17, 2023",Active
CUST_004285,Chris Smith,user4284@example.com,739-999-2770,25,47440.205080295644,"December 17, 2021",INACTIVE
CUST_004286,Jane Brown,user4285@example.com,+17773997528,37,20000.0,"May 07, 2020",suspended
CUST_004287,,user4286@example.com,+17402341024,29,66866.73199262726,27-08-2020,suspended
CUST_004288,Lisa Miller,user4287@example.com,(278) 685-8522,37,60237.144144914506,"July 16, 2020",Pending
CUST_004289,Lisa Jones,user4288@example.com,8718924858,53,51118.3973533381,"November 11, 2022",INACTIVE
CUST_004290,,user4289@example.com,6357638170,42,80569.70414903344,2020-12-25,Pending
CUST_004291,,user4290@example.com,(520) 808-4945,41,27322.819620083086,09/22/2021,Active
CUST_004292,Mike Smith,user4291@example.com,409-873-5532,29,43064.550472647694,"August 01, 2023",Pending
CUST_004293,David Miller,user4292@example.com,(550) 468-1766,18,37999.83490479228,2022-11-18,suspended
CUST_004294,Jane Brown,user4293@example.com,769-120-4295,32,49424.10040456894,13-09-2023,Pending
CUST_004295,,user4294@example.com,9777099218,49,56349.40050514446,2022-12-22,Pending
CUST_004296,,user4295@example.com,6704105562,18,63600.270476227095,2021-08-27,suspended
CUST_004297,John Johnson,user4296@example.com,(257) 561-9479,22,48060.53093789765,02/09/2020,Pending
CUST_004298,Lisa Brown,user4297@example.com,235-774-7201,36,37452.885296902125,06-03-2022,INACTIVE
CUST_004299,Chris Miller,user4298@example.com,+14032115805,23,88720.13899540888,17-10-2020,suspended
CUST_004300,Lisa Williams,user4299@example.com,370-393-8466,25,103232.80383577137,01-07-2022,INACTIVE
CUST_004301,Emily Garcia,user4300@example.com,+13406023731,29,57865.733437640505,"September 08, 2023",active
CUST_004302,Chris Miller,user4301@example.com,1189568066,18,39864.392659582656,2023-05-07,INACTIVE
CUST_004303,David Smith,user4302@example.com,(888) 918-3116,23,84509.08262084587,06/28/2022,INACTIVE
CUST_004304,,invalid_email_4303,2501111266,43,26064.857873430698,10-02-2021,Active
CUST_004305,John Johnson,user4304@example.com,2767088742,19,48304.53350590345,2021-09-06,suspended
CUST_004306,,user4305@example.com,593-848-3276,18,41077.658973073965,23-07-2023,Active
CUST_004307,John Garcia,user4306@example.com,7464214318,27,31809.288990990226,"December 22, 2022",suspended
CUST_004308,Sarah Miller,user4307@example.com,2522853785,43,49399.515341564605,09-03-2021,active
CUST_004309,John Johnson,user4308@example.com,6602057532,32,37716.558416520704,24-01-2020,INACTIVE
CUST_004310,Lisa Garcia,user4309@example.com,(427) 939-9790,29,55253.08928297309,2022-07-22,active
CUST_004311,,user4310@example.com,(278) 834-3449,35,55543.54335344928,10-08-2022,Pending
CUST_004312,Sarah Brown,user4311@example.com,247-330-5996,18,42573.36552956041,20-07-2022,active
CUST_004313,Sarah Smith,user4312@example.com,1738877421,40,47589.732868122606,21-02-2021,Pending
CUST_004314,David Miller,user4313@example.com,669-637-2334,39,50383.02064192579,04/04/2022,Pending
CUST_004315,Lisa Johnson,user4314@example.com,(698) 763-5440,30,71196.92122238854,08/10/2021,Active
CUST_004316,Lisa Brown,user4315@example.com,(268) 319-4138,47,52031.411978716285,10-05-2020,INACTIVE
CUST_004317,John Smith,user4316@example.com,+18444087962,21,71494.03481572194,2021-01-02,active
CUST_004318,Mike Johnson,user4317@example.com,6976808286,48,66716.25967109311,01/28/2023,active
CUST_004319,Lisa Brown,,,36,66430.61393801484,2022-01-15,Active
CUST_004320,Lisa Smith,user4319@example.com,(884) 621-7553,30,82756.91940691946,08/07/2023,active
CUST_004321,Lisa Jones,user4320@example.com,+12133454715,34,32612.182405081803,04/23/2023,suspended
CUST_004322,Sarah Johnson,user4321@example.com,8094253925,33,45536.33787385773,2021-11-09,Pending
CUST_004323,David Jones,user4322@example.com,453-777-6852,49,90265.9760059914,05/08/2022,suspended
CUST_004324,Chris Smith,user4323@example.com,2342588832,22,49853.66998821465,2022-12-31,INACTIVE
CUST_004325,Emily Smith,user4324@example.com,+19943709452,25,20000.0,"March 18, 2022",active
CUST_004326,Jane Garcia,invalid_email_4325,(890) 360-3708,47,50940.63313704229,08/26/2023,INACTIVE
CUST_004327,Chris Brown,user4326@example.com,(728) 799-8412,27,57698.790603265,"October 05, 2023",active
CUST_004328,,user4327@example.com,,45,20000.0,"June 22, 2023",INACTIVE
CUST_004329,David Smith,user4328@example.com,6279806975,55,81678.71279775897,27-03-2022,Active
CUST_004330,Lisa Brown,user4329@example.com,(902) 548-5404,30,40725.75072268796,2020-05-24,INACTIVE
CUST_004331,,user4330@example.com,+11518691855,43,61571.26230375031,2020-04-11,INACTIVE
CUST_004332,Lisa Johnson,user4331@example.com,9507635039,21,50480.36909311875,10/01/2020,active
CUST_004333,John Jones,user4332@example.com,+15655994984,44,29232.97161591917,20-12-2023,active
CUST_004334,John Brown,,490-594-6954,37,33589.8373072916,07/10/2021,Active
CUST_004335,Emily Jones,user4334@example.com,552-598-2533,40,36298.34327144906,"May 06, 2020",active
CUST_004336,Jane Williams,user4335@example.com,339-331-4811,27,76713.43818367276,07/11/2023,suspended
CUST_004337,Chris Brown,user4336@example.com,6133169172,18,52049.23623799696,2020-05-16,Active
CUST_004338,,user4337@example.com,6468405768,41,44562.68966896507,11/08/2022,INACTIVE
CUST_004339,,invalid_email_4338,+17088485742,18,36307.821748195376,"November 22, 2023",Active
CUST_004340,Chris Smith,user4339@example.com,+12077263765,31,78923.00443052253,2020-02-11,Pending
CUST_004341,Mike Williams,invalid_email_4340,6372223513,46,84284.02545047174,11/24/2021,active
CUST_004342,Sarah Brown,user4341@example.com,747-510-3535,37,78694.87797413362,"October 11, 2022",INACTIVE
CUST_004343,,user4342@example.com,(688) 916-6786,58,64848.746783083334,30-06-2023,Pending
CUST_004344,Sarah Jones,user4343@example.com,772-236-8447,47,60796.60083741423,"May 12, 2020",Active
CUST_004345,Sarah Jones,user4344@example.com,+19905605021,27,30681.24364048197,01/04/2022,active
CUST_004346,Emily Jones,user4345@example.com,1805871372,35,50083.61746577885,10-01-2023,Active
CUST_004347,Lisa Johnson,user4346@example.com,428-753-6408,34,41322.79593307127,27-09-2021,INACTIVE
CUST_004348,David Garcia,,+15655705821,18,20000.0,2021-08-13,active
CUST_004349,Chris Brown,user4348@example.com,+12141447858,23,76140.86838330732,22-02-2022,Active
CUST_004350,Emily Miller,user4349@example.com,9874045266,28,41083.40107215449,"November 30, 2023",Active
CUST_004351,Lisa Miller,user4350@example.com,+16022277530,18,78918.83814870614,"August 17, 2022",active
CUST_004352,Mike Jones,user4351@example.com,6319639441,35,72634.92801520025,"January 13, 2023",active
CUST_004353,,invalid_email_4352,(929) 269-5691,32,66134.35953266837,2023-04-22,active
CUST_004354,Jane Garcia,user4353@example.com,7928471031,18,67257.68143526367,03/11/2021,Active
CUST_004355,Lisa Johnson,user4354@example.com,+13294092976,39,42693.72235852585,26-03-2021,active
CUST_004356,Mike Johnson,user4355@example.com,223-898-6245,43,92157.00302581329,2023-02-19,INACTIVE
CUST_004357,,user4356@example.com,(118) 928-4210,37,55862.50861906098,30-03-2023,INACTIVE
CUST_004358,Lisa Smith,user4357@example.com,,31,61038.63370237408,2020-01-31,Pending
CUST_004359,,user4358@example.com,(621) 976-1160,42,42018.47332866722,2020-01-20,INACTIVE
CUST_004360,David Johnson,user4359@example.com,(375) 310-2727,43,36376.6947844608,"January 21, 2022",active
CUST_004361,,user4360@example.com,325-211-3474,38,64545.92017618846,05/06/2023,active
CUST_004362,John Smith,user4361@example.com,1299135432,25,59350.26991877571,18-10-2023,INACTIVE
CUST_004363,,user4362@example.com,+16546106979,38,39212.95268194845,2021-07-02,Active
CUST_004364,Emily Garcia,user4363@example.com,+18102813181,49,26231.465624491917,04/16/2023,active
CUST_004365,,invalid_email_4364,(736) 704-3347,27,29601.538253449056,2020-12-24,Pending
CUST_004366,John Miller,invalid_email_4365,+18177789839,60,78922.67434182214,05/13/2023,suspended
CUST_004367,Jane Williams,invalid_email_4366,+16911961638,28,42734.92370699857,23-05-2022,INACTIVE
CUST_004368,Chris Smith,user4367@example.com,+13835398536,35,48221.829086483325,25-04-2023,suspended
CUST_004369,Sarah Smith,user4368@example.com,1418864646,26,84006.80517518125,10/08/2021,active
CUST_004370,Sarah Brown,user4369@example.com,+16921695217,37,32556.988770271706,"April 24, 2021",active
CUST_004371,,user4370@example.com,+15787647223,18,40460.10348565887,05/12/2022,INACTIVE
CUST_004372,Emily Miller,user4371@example.com,938-362-5465,28,39624.66342878614,13-04-2022,active
CUST_004373,John Miller,user4372@example.com,2226586751,21,87361.36962332079,"February 12, 2021",Active
CUST_004374,David Johnson,invalid_email_4373,,36,94867.67001164827,"December 03, 2023",Pending
CUST_004375,Jane Garcia,user4374@example.com,(784) 270-8214,46,70031.26450804342,31-05-2020,active
CUST_004376,,user4375@example.com,5703341241,42,70667.6944830848,07/22/2022,INACTIVE
CUST_004377,,user4376@example.com,+18641479608,18,43392.899942945376,2022-10-14,INACTIVE
CUST_004378,Jane Smith,user4377@example.com,(615) 408-3874,59,93946.56973808566,"February 03, 2021",Pending
CUST_004379,Jane Miller,user4378@example.com,,38,60353.92508717324,"October 14, 2020",active
CUST_004380,John Jones,user4379@example.com,+18495863944,25,72062.2052889948,2020-10-01,Pending
CUST_004381,Jane Johnson,user4380@example.com,9514813592,36,52889.50122458092,08/12/2022,INACTIVE
CUST_004382,Jane Miller,user4381@example.com,(962) 272-8981,37,49639.34825344779,05/23/2023,active
CUST_004383,Sarah Williams,user4382@example.com,(986) 223-5364,26,88260.84519192234,2023-10-10,INACTIVE
CUST_004384,Mike Garcia,user4383@example.com,(845) 495-7286,37,65794.47359476614,05-07-2021,Pending
CUST_004385,David Garcia,user4384@example.com,527-573-8194,27,84027.50922140764,"February 19, 2023",suspended
CUST_004386,Lisa Miller,user4385@example.com,+15492358620,30,60106.56343490089,24-11-2023,Pending
CUST_004387,Lisa Garcia,user4386@example.com,769-685-9338,26,38032.66927153819,"August 16, 2022",Active
CUST_004388,,invalid_email_4387,+14602935934,18,43333.141342430245,05/13/2023,Pending
CUST_004389,Emily Williams,user4388@example.com,439-753-8214,36,57059.30484929221,15-10-2020,Pending
CUST_004390,Mike Smith,user4389@example.com,(869) 162-7242,42,42469.99567913347,08/20/2022,Pending
CUST_004391,Sarah Brown,user4390@example.com,+17626468154,41,32850.77182744619,2022-02-14,active
CUST_004392,,user4391@example.com,(811) 397-7562,44,79028.34063574049,02-08-2021,INACTIVE
CUST_004393,John Johnson,user4392@example.com,+16781959151,38,44102.59858352976,2023-06-03,Pending
CUST_004394,Lisa Williams,user4393@example.com,498-886-1318,28,57763.854955826406,07/03/2023,INACTIVE
CUST_004395,David Jones,user4394@example.com,9467111033,45,60922.67179771209,12/21/2021,suspended
CUST_004396,Mike Smith,user4395@example.com,+11131231523,18,43236.93749358862,08/22/2023,active
CUST_004397,,user4396@example.com,5826534874,24,84015.98932617478,2022-12-17,Pending
CUST_004398,Chris Williams,user4397@example.com,+16309513563,23,32657.164775907742,2021-04-14,active
CUST_004399,Sarah Johnson,user4398@example.com,+17543562158,47,60232.50527161542,2023-03-08,active
CUST_004400,Chris Miller,user4399@example.com,(148) 312-4005,46,59922.354127531675,14-11-2020,active
CUST_004401,Sarah Johnson,user4400@example.com,(850) 627-2449,40,53914.90794271704,08/14/2023,INACTIVE
CUST_004402,,user4401@example.com,+17902533636,47,29061.747734560347,01/22/2022,suspended
CUST_004403,Chris Brown,user4402@example.com,364-764-5769,24,72416.35103726928,25-05-2021,Pending
CUST_004404,Emily Smith,user4403@example.com,810-458-5646,39,69870.21340669194,06-02-2023,active
CUST_004405,Lisa Johnson,user4404@example.com,+12645549498,33,41488.62942817567,2022-06-25,Active
CUST_004406,,user4405@example.com,956-278-5754,45,69149.74414410724,27-10-2020,suspended
CUST_004407,Jane Smith,user4406@example.com,9367938531,33,62498.15372601552,"September 10, 2021",active
CUST_004408,Emily Williams,user4407@example.com,+11245177421,30,29387.757092777832,"September 16, 2022",active
CUST_004409,Chris Miller,user4408@example.com,(889) 691-5273,41,37921.42170857285,07/10/2023,Pending
CUST_004410,Mike Brown,user4409@example.com,7978907159,45,77765.62889779158,05-06-2022,Pending
CUST_004411,John Brown,user4410@example.com,(539) 723-9714,26,61188.32370284101,21-04-2022,active
CUST_004412,John Garcia,user4411@example.com,484-187-3144,34,43713.941083787475,2022-01-17,INACTIVE
CUST_004413,Mike Jones,user4412@example.com,7199774347,22,37830.48217654716,01/05/2022,suspended
CUST_004414,John Garcia,user4413@example.com,6309809089,18,44692.12403769158,28-11-2022,suspended
CUST_004415,David Brown,user4414@example.com,(281) 612-2256,37,46110.409402445905,2021-04-30,Pending
CUST_004416,Chris Garcia,user4415@example.com,265-515-4559,42,38080.73934741497,05-09-2021,Active
CUST_004417,,user4416@example.com,831-906-2829,38,20164.717752333956,14-05-2021,suspended
CUST_004418,Emily Williams,user4417@example.com,+11761343834,18,77800.26572801571,03-11-2020,Active
CUST_004419,John Miller,user4418@example.com,(826) 432-2673,30,74412.67345222886,07-05-2022,Pending
